INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A.1,Ch,A.2,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,DW,P,H,WAT,Rain,Season,Temp_Humidity,Pressure_Diff
42071,2012,3,72,9,984.6,1012.3,12.2,10.0,7.7,74.0,10.5,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,902.8,27.699999999999932
42071,1992,12,0,5,991.8,1020.2,7.4,6.8,6.7,91.0,9.8,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,673.4,28.40000000000009
42071,1988,4,48,22,975.7,1002.0,35.4,20.2,8.8,20.0,11.3,29,10.0,2,96.0,1,1,0,0,4,3,9,0,9,4.0,6,8,681,8,1.0,40,0.0,40,  , ,1,1,708.0,26.299999999999955
42071,1990,1,60,1,988.8,1017.1,7.4,7.0,6.5,94.0,9.7,0,0.0,  ,94.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,695.6,28.300000000000068
42071,2014,2,72,7,984.2,1012.3,9.0,9.0,9.0,100.0,11.5,0,0.0,  ,94.0,4,2,0,0,0,0,9,0,0,2.0,5,6,562,6,2.0,30,0.0,   ,  , ,1,0,900.0,28.09999999999991
42071,1975,3,60,10,979.0,1006.0,18.4,13.6,9.3,55.0,11.7,9,14.0,  ,96.0,3,4,2,4, , ,9,9, ,8.0,5,6,563,6,3.0,30,0.0,   ,  , ,1,1,1011.9999999999999,27.0
42071,1981,12,0,1,992.7,1021.1,7.4,7.0,6.5,94.0,9.7,0,0.0,  ,95.0,0,0,3,2,0,0,0,9,0,2.0,9,3,932,3,2.0,60,0.0,   ,  , ,1,0,695.6,28.399999999999977
42071,2012,3,84,22,985.7,1013.5,12.0,9.0,5.6,65.0,9.1,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,780.0,27.799999999999955
42071,2010,8,72,27,976.2,1002.3,26.2,25.8,25.6,97.0,32.8,99,2.0,  ,95.0,4,2,3,2,0,0,9,9,0,4.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,2,2541.4,26.09999999999991
42071,2018,12,60,12,992.6,1020.6,12.0,11.0,10.1,88.0,12.3,5,10.0,  ,95.0,4,2,0,0,0,0,9,0,0,2.0,6,6,662,6,2.0,35,0.0,   ,  , ,1,0,1056.0,28.0
42071,1994,9,84,17,978.8,1005.3,24.0,23.0,22.5,91.0,27.3,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,2184.0,26.5
42071,1992,9,60,25,979.4,1005.7,26.2,23.0,21.4,75.0,25.5,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,1965.0,26.300000000000068
42071,2004,12,24,22,986.7,1014.3,14.4,13.0,11.8,84.0,13.8,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,1209.6000000000001,27.59999999999991
42071,1989,8,72,18,975.0,1000.9,28.2,26.8,26.2,89.0,34.0,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,2509.7999999999997,25.899999999999977
42071,2005,9,72,22,980.8,1007.3,24.0,23.0,22.5,91.0,27.3,0,0.0,  ,96.0,4,2,3,2,0,0,9,9,0,4.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,2,2184.0,26.5
42071,1975,12,72,19,993.8,1022.4,6.4,4.6,2.0,73.0,7.1,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,467.20000000000005,28.600000000000023
42071,2004,3,12,3,985.2,1012.9,12.6,10.4,8.2,75.0,10.9,29,6.0,4,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,14,  , ,0,1,945.0,27.699999999999932
42071,2019,5,48,30,970.7,995.4,42.6,23.4,10.9,15.0,16.0,27,14.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,639.0,24.699999999999932
42071,1987,6,12,1,978.4,1004.3,29.6,23.4,19.9,56.0,23.2,0,0.0,4,96.0,0,0,3,3,0,0,0,9,0,3.0,9,3,933,3,3.0,60,0.0,36,  , ,1,2,1657.6000000000001,25.899999999999977
42071,1987,6,36,29,970.9,995.6,43.0,25.4,15.8,21.0,17.9,23,14.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,903.0,24.700000000000045
42071,1995,1,36,5,993.3,1020.7,18.8,13.2,7.9,49.0,10.7,32,4.0,  ,96.0,0,0,0,0,1,2,0,0,9,2.0,9,0,902,0,2.0,70,0.0,   ,  , ,1,0,921.2,27.40000000000009
42071,2005,4,72,18,983.9,1010.4,24.2,15.0,6.4,32.0,9.6,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,774.4,26.5
42071,2002,12,36,27,988.1,1015.3,18.4,13.4,8.8,54.0,11.3,27,8.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,993.5999999999999,27.199999999999932
42071,1995,3,0,2,988.5,1017.0,5.8,5.2,4.4,91.0,8.4,25,4.0,  ,95.0,0,0,3,2,0,0,0,9,0,2.0,9,3,932,3,2.0,60,0.0,   ,  , ,1,1,527.8,28.5
42071,1985,9,60,28,980.0,1006.2,28.0,25.4,24.3,80.0,30.4,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,2240.0,26.200000000000045
42071,2002,9,48,6,975.5,1001.2,31.4,25.6,23.0,61.0,28.1,32,6.0,0,96.0,5,3,0,0,0,0,9,0,0,3.0,5,5,553,5,3.0,30,0.0,20,  , ,1,2,1915.3999999999999,25.700000000000045
42071,1993,10,60,3,979.2,1005.7,26.0,23.2,21.8,78.0,26.2,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,2028.0,26.5
42071,1975,9,36,10,977.4,1003.9,24.0,24.0,24.0,100.0,29.8,34,8.0,  ,96.0,3,4,2,4, , ,2,9, ,8.0,4,6,462,6,2.0,25,16.8,   ,  , ,1,2,2400.0,26.5
42071,1975,1,72,15,990.6,1018.7,10.0,8.8,7.5,84.0,10.4,7,8.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,840.0,28.100000000000023
42071,2017,3,72,6,983.7,1011.1,16.0,13.6,11.6,75.0,13.7,0,0.0,  ,96.0,4,2,3,4,0,0,9,9,0,6.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,1,1200.0,27.399999999999977
42071,2003,12,24,2,991.0,1018.4,17.2,13.8,10.9,67.0,13.1,0,0.0,  ,94.0,0,0,3,3,0,0,0,9,0,3.0,9,3,933,3,3.0,60,0.0,   ,  , ,1,0,1152.3999999999999,27.399999999999977
42071,2006,10,24,11,985.8,1011.9,31.0,24.2,20.8,55.0,24.6,23,12.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1705.0,26.100000000000023
42071,1988,3,36,26,975.6,1001.6,28.2,20.4,15.5,46.0,17.6,23,12.0,  ,95.0,4,3,3,3,0,0,9,9,0,6.0,6,6,663,6,3.0,40,0.0,   ,  , ,1,1,1297.2,26.0
42071,2000,7,84,26,973.8,999.8,27.4,26.6,26.3,94.0,34.2,16,6.0,  ,96.0,4,2,3,2,0,0,9,9,0,4.0,6,6,662,6,2.0,35,0.0,   ,  , ,1,2,2575.6,26.0
42071,1982,1,84,2,989.4,1017.9,6.0,5.8,4.8,88.0,8.6,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,528.0,28.5
42071,2020,4,12,25,980.0,1006.5,24.6,19.2,15.7,58.0,17.8,32,8.0,  ,96.0,0,0,3,3,0,0,0,9,0,3.0,9,3,933,3,3.0,60,0.0,   ,  , ,1,1,1426.8000000000002,26.5
42071,2019,3,48,15,991.0,1018.0,22.0,15.0,8.9,43.0,11.4,29,8.0,  ,96.0,4,2,0,0,0,0,9,0,0,2.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,1,946.0,27.0
42071,2018,4,24,6,981.7,1007.6,32.0,22.4,16.9,41.0,19.3,99,2.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,1312.0,25.899999999999977
42071,1977,6,36,5,970.1,994.8,42.6,24.6,14.2,19.0,16.2,27,4.0,  ,97.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,809.4,24.699999999999932
42071,2001,5,36,27,971.6,996.4,41.6,25.0,15.9,23.0,18.1,11,12.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,956.8000000000001,24.799999999999955
42071,2005,8,36,6,968.7,994.6,28.0,26.0,25.2,85.0,32.1,14,22.0,  ,96.0,3,4,7,3, , ,9,9, ,7.0,5,9,591,9,1.0,40,0.0,   ,  , ,1,2,2380.0,25.899999999999977
42071,2018,9,72,21,983.1,1009.4,27.4,24.8,23.6,80.0,29.1,0,0.0,  ,95.0,4,2,0,0,0,0,9,0,0,2.0,6,6,662,6,2.0,35,0.0,   ,  , ,1,2,2192.0,26.299999999999955
42071,1998,8,72,9,972.9,998.7,29.6,27.8,27.1,87.0,35.9,0,0.0,  ,96.0,0,0,0,0,1,2,0,0,9,2.0,9,0,902,0,2.0,70,0.0,   ,  , ,1,2,2575.2000000000003,25.800000000000068
42071,2003,5,84,17,973.3,999.6,24.8,14.6,4.4,27.0,8.4,32,10.0,  ,95.0,0,0,0,0,1,2,0,0,9,2.0,9,0,902,0,2.0,70,0.0,   ,  , ,1,1,669.6,26.300000000000068
42071,2006,10,48,20,989.6,1017.0,18.0,17.6,17.3,96.0,19.7,0,0.0,4,96.0,7,6,2,2, , ,9,9, ,8.0,4,7,473,7,3.0,10,33.6,   ,  , ,1,3,1728.0,27.399999999999977
42071,1985,10,24,9,983.3,1010.4,18.4,18.2,18.1,98.0,20.8,9,6.0,  ,96.0,3,6,2,2, , ,8,9, ,8.0,4,7,472,7,2.0,14,32.0,   ,  , ,1,3,1803.1999999999998,27.100000000000023
42071,1993,11,72,23,991.5,1019.7,10.0,9.0,7.9,87.0,10.7,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,870.0,28.200000000000045
42071,2001,3,12,28,974.7,1001.2,22.6,18.2,15.3,63.0,17.4,14,10.0,0,95.0,3,4,7,3,0,0,9,9,0,7.0,5,9,591,9,1.0,40,0.0,12,  , ,1,1,1423.8000000000002,26.5
42071,2013,9,24,21,980.2,1006.1,31.0,28.2,27.1,80.0,35.9,5,4.0,  ,96.0,4,2,0,0,0,0,9,0,0,2.0,6,8,682,8,2.0,40,0.0,   ,  , ,1,2,2480.0,25.899999999999977
42071,1980,9,48,14,974.5,1000.1,33.0,25.4,21.9,52.0,26.3,29,6.0,6,97.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,18,  , ,0,2,1716.0,25.600000000000023
42071,1986,7,60,27,977.0,1003.1,26.6,25.8,25.5,93.0,32.6,0,0.0,  ,96.0,5,2,3,3,0,0,9,9,0,5.0,6,6,662,6,2.0,35,0.0,   ,  , ,1,2,2473.8,26.100000000000023
42071,2003,10,36,19,984.8,1010.8,31.0,22.0,16.8,42.0,19.2,27,6.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1302.0,26.0
42071,1977,2,60,21,988.8,1016.4,14.2,10.8,7.3,63.0,10.2,27,4.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,894.5999999999999,27.600000000000023
42071,1984,2,60,26,990.5,1018.6,10.6,9.0,7.3,80.0,10.2,0,0.0,  ,96.0,0,0,0,0,2,2,0,0,9,2.0,9,0,903,0,3.0,70,0.0,   ,  , ,1,0,848.0,28.100000000000023
42071,1991,8,72,10,974.3,1000.7,23.8,22.8,22.3,91.0,26.9,0,0.0,  ,96.0,4,2,7,5,0,0,9,9,0,7.0,6,8,682,8,2.0,40,0.0,   ,  , ,1,2,2165.8,26.40000000000009
42071,2006,8,12,21,976.3,1002.3,28.8,26.2,25.1,81.0,31.9,0,0.0,1,96.0,4,3,3,4,0,0,9,9,0,7.0,6,6,663,6,3.0,40,0.0,   ,  , ,1,2,2332.8,26.0
42071,1994,2,60,7,987.1,1014.9,12.6,10.4,8.2,75.0,10.9,32,18.0,  ,96.0,3,6,2,2, , ,9,9, ,8.0,4,9,491,9,1.0,40,0.6,   ,  , ,1,0,945.0,27.799999999999955
42071,1983,9,12,17,978.2,1004.2,29.0,26.2,25.0,79.0,31.7,0,0.0,0,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,14,  , ,0,2,2291.0,26.0
42071,1994,12,12,21,996.9,1025.8,3.8,3.2,2.3,90.0,7.2,0,0.0,0,93.0,0,0,0,0,2,2,0,0,9,2.0,9,0,902,0,2.0,70,0.0,6,  , ,1,0,342.0,28.899999999999977
42071,1989,10,84,21,984.6,1012.1,14.8,13.6,12.6,86.0,14.6,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1272.8,27.5
42071,2005,9,24,22,981.9,1007.8,31.6,26.4,24.2,65.0,30.2,9,14.0,  ,95.0,8,6, , , , ,9, , ,6.0,6,6,662,6,2.0,35,0.0,   ,  , ,1,2,2054.0,25.899999999999977
42071,2005,11,84,30,986.1,1014.2,8.2,6.2,3.6,73.0,7.9,0,0.0,  ,95.0,0,0,0,0,1,2,0,0,9,2.0,9,0,902,0,2.0,70,0.0,   ,  , ,1,3,598.5999999999999,28.100000000000023
42071,1975,12,36,27,990.4,1017.5,20.6,15.2,10.5,53.0,12.7,0,0.0,  ,96.0,0,0,7,7,0,0,0,9,0,7.0,9,3,933,3,3.0,60,0.0,   ,  , ,1,0,1091.8000000000002,27.100000000000023
42071,2000,2,24,1,983.2,1010.6,15.6,13.0,10.7,73.0,12.9,9,22.0,  ,95.0,4,2,7,5,0,0,9,9,0,7.0,6,6,662,6,2.0,25,0.0,   ,  , ,1,0,1138.8,27.399999999999977
42071,1997,4,36,13,979.9,1006.0,28.2,21.2,17.1,51.0,19.5,32,4.0,  ,96.0,0,0,3,2,1,1,0,9,9,3.0,9,3,932,3,2.0,60,0.0,   ,  , ,1,1,1438.2,26.100000000000023
42071,1978,3,36,10,983.0,1010.3,16.4,15.4,14.7,89.0,16.7,2,20.0,  ,96.0,3,4,2,5,0,0,9,9,0,7.0,5,6,563,6,3.0,30,0.5,   ,  , ,1,1,1459.6,27.299999999999955
42071,1988,1,12,31,991.3,1019.8,6.6,5.4,3.8,82.0,8.0,0,0.0,0,94.0,0,0,0,0,1,2,0,0,9,2.0,9,0,902,0,2.0,70,0.0,3,  , ,1,0,541.1999999999999,28.5
42071,1998,9,0,2,975.3,1001.4,26.2,24.8,24.2,89.0,30.2,0,0.0,  ,95.0,4,2,3,2,0,0,9,9,0,4.0,6,8,682,8,2.0,40,0.0,   ,  , ,1,2,2331.7999999999997,26.100000000000023
42071,2020,4,72,20,984.4,1011.6,17.8,16.0,14.7,82.0,16.7,0,0.0,  ,96.0,4,2,0,0,0,0,9,0,0,2.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,1,1459.6000000000001,27.200000000000045
42071,1978,9,84,3,972.8,999.0,24.8,23.4,22.7,88.0,27.6,14,6.0,  ,96.0,3,1,0,0,0,0,9,0,0,1.0,6,9,691,9,1.0,35,0.0,   ,  , ,1,2,2182.4,26.200000000000045
42071,1990,7,36,22,972.7,998.2,33.0,27.2,24.8,62.0,31.3,27,4.0,  ,96.0,4,3,0,0,0,0,9,0,0,3.0,6,8,682,8,2.0,35,0.0,   ,  , ,1,2,2046.0,25.5
42071,1984,9,24,18,976.7,1002.5,30.0,25.4,23.3,68.0,28.6,23,6.0,  ,96.0,4,2,3,1,0,0,9,9,0,3.0,6,8,682,8,2.0,35,0.0,   ,  , ,1,2,2040.0,25.799999999999955
42071,1975,12,0,27,990.0,1018.1,10.0,9.0,7.9,87.0,10.7,7,6.0,  ,96.0,0,0,1,5,4,2,0,9,9,7.0,9,4,946,4,6.0,60,0.0,   ,  , ,1,0,870.0,28.100000000000023
42071,1983,11,12,1,991.9,1019.6,14.2,13.2,12.4,88.0,14.4,0,0.0,0,94.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,15,  , ,0,3,1249.6,27.700000000000045
42071,1975,5,48,20,970.7,995.8,37.6,21.4,10.0,19.0,12.3,36,22.0,  ,97.0,1,1,0,0,0,0,9,0,0,1.0,6,6,661,6,1.0,40,0.0,28,  , ,1,1,714.4,25.09999999999991
42071,2014,8,60,9,974.2,999.9,28.0,27.8,27.7,98.0,37.1,32,8.0,  ,95.0,4,2,0,0,0,0,9,0,0,2.0,6,6,661,6,1.0,40,0.0,   ,  , ,1,2,2744.0,25.699999999999932
42071,1985,11,0,1,986.9,1014.5,13.8,13.2,12.7,93.0,14.7,0,0.0,  ,94.0,0,0,0,0,1,1,0,0,9,1.0,9,0,901,0,1.0,70,0.0,   ,  , ,1,3,1283.4,27.600000000000023
42071,1987,3,48,25,986.9,1014.0,19.4,18.0,17.1,86.0,19.5,27,32.0,7,96.0,3,5,2,2,0,0,9,9,0,7.0,5,6,564,6,4.0,30,0.2,8,  , ,1,1,1668.3999999999999,27.100000000000023
42071,1996,3,36,16,981.2,1007.4,27.6,19.8,14.7,45.0,16.7,14,14.0,  ,96.0,5,2,3,3,0,0,9,9,0,4.0,6,6,661,6,1.0,40,0.0,   ,  , ,1,1,1242.0,26.199999999999932
42071,2015,4,24,9,985.6,1011.9,27.2,20.4,16.2,51.0,18.4,29,12.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,1387.2,26.299999999999955
42071,1978,4,72,14,975.7,1002.1,23.2,21.0,19.8,81.0,23.1,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,1879.2,26.399999999999977
42071,2012,7,0,27,971.0,996.6,28.4,28.2,28.1,98.0,38.0,0,0.0,  ,95.0,4,3,3,2,0,0,9,9,0,5.0,6,6,663,6,3.0,40,0.0,   ,  , ,1,2,2783.2,25.600000000000023
42071,1999,4,72,14,980.0,1006.9,19.6,14.0,9.0,50.0,11.5,29,4.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,980.0000000000001,26.899999999999977
42071,1996,1,36,22,989.2,1016.6,17.6,14.4,11.8,69.0,13.8,0,0.0,  ,96.0,5,2,3,4,0,0,9,9,0,6.0,6,6,662,6,2.0,35,0.0,   ,  , ,1,0,1214.4,27.399999999999977
42071,2011,5,84,31,969.6,995.1,29.2,18.8,11.4,33.0,13.5,14,8.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,1,963.6,25.5
42071,2010,11,36,25,986.1,1012.8,24.0,16.2,9.8,41.0,12.1,27,8.0,  ,96.0,4,3,7,4,0,0,9,9,0,7.0,5,6,563,6,3.0,30,0.0,   ,  , ,1,3,984.0,26.699999999999932
42071,2004,2,24,1,991.5,1019.6,10.8,10.0,9.2,90.0,11.6,32,6.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,972.0000000000001,28.100000000000023
42071,1991,8,24,29,978.7,1004.7,29.0,27.4,26.8,88.0,35.2,14,12.0,  ,96.0,4,3,2,5, , ,9,9, ,8.0,5,8,583,8,3.0,30,3.1,   ,  , ,1,2,2552.0,26.0
42071,2014,6,48,25,971.4,997.3,26.8,24.2,23.0,80.0,28.1,7,10.0,  ,96.0,9,4,7,3,0,0,9,9,0,7.0,5,8,584,8,4.0,25,0.0,   ,  , ,1,2,2144.0,25.899999999999977
42071,1985,3,60,1,982.7,1009.8,17.4,16.2,15.4,88.0,13.1,0,0.0,  ,96.0,0,0,0,0,2,3,0,0,9,2.0,9,0,902,0,2.0,70,0.0,   ,  , ,1,1,1531.1999999999998,27.09999999999991
42071,1987,12,84,25,992.2,1020.7,6.6,5.6,4.3,85.0,8.3,0,0.0,  ,95.0,0,0,3,2,0,0,0,9,0,2.0,9,3,932,3,2.0,60,0.0,   ,  , ,1,0,561.0,28.5
42071,1981,12,84,3,992.0,1020.1,10.6,8.8,6.8,78.0,9.9,0,0.0,  ,95.0,5,1,3,2,0,0,9,9,0,3.0,6,6,661,6,1.0,40,0.0,   ,  , ,1,0,826.8,28.100000000000023
42071,2003,8,60,7,972.6,998.3,31.2,27.0,25.3,71.0,32.2,0,0.0,  ,95.0,0,0,0,0,1,2,0,0,9,2.0,9,0,902,0,2.0,70,0.0,   ,  , ,1,2,2215.2,25.699999999999932
42071,2017,10,0,26,986.4,1013.8,16.0,16.0,16.0,100.0,18.2,0,0.0,  ,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1600.0,27.399999999999977
42071,1995,3,60,18,988.0,1015.1,19.6,16.6,14.5,72.0,16.5,0,0.0,  ,96.0,4,2,7,4,0,0,9,9,0,6.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,1,1411.2,27.100000000000023
42071,1986,10,48,23,986.0,1012.3,27.8,20.6,16.2,49.0,18.4,0,0.0,3,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,16,  , ,0,3,1362.2,26.299999999999955
42071,2017,8,36,18,974.0,999.3,35.6,29.4,27.1,62.0,35.9,99,5.0,  ,96.0,4,2,3,3,0,0,9,9,0,5.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,2,2207.2000000000003,25.299999999999955
42071,1985,3,0,22,982.5,1010.0,13.6,12.6,11.7,88.0,13.7,0,0.0,  ,95.0,0,0,3,1,1,1,0,9,9,2.0,9,3,931,3,1.0,62,0.0,   ,  , ,1,1,1196.8,27.5
42071,2021,6,24,5,979.5,1005.1,33.6,23.4,17.8,39.0,20.4,14,15.0,  ,96.0,4,3,0,0,0,0,9,0,0,3.0,6,6,663,6,3.0,40,0.0,   ,  , ,1,2,1310.4,25.600000000000023
42071,1978,2,84,5,989.9,1018.2,7.6,6.6,5.4,86.0,9.0,0,0.0,  ,96.0,0,0,0,0,4,2,0,0,9,2.0,9,0,902,0,2.0,70,0.0,   ,  , ,1,0,653.6,28.300000000000068
42071,2001,9,0,12,979.9,1004.4,23.8,22.4,21.7,88.0,25.9,7,6.0,  ,96.0,4,2,0,0,0,0,9,0,0,2.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,2,2094.4,24.5
42071,2013,2,36,24,991.8,1018.9,20.8,17.0,14.3,66.0,16.3,9,12.0,  ,96.0,4,3,0,0,0,0,9,0,0,3.0,6,6,663,6,3.0,40,0.0,   ,  , ,1,0,1372.8,27.100000000000023
42071,2012,4,48,1,982.4,1008.3,31.4,23.2,18.8,47.0,21.7,5,8.0,  ,95.0,0,0,3,2,1,2,0,9,9,4.0,9,3,932,3,2.0,60,0.0,   ,  , ,1,1,1475.8,25.899999999999977
42071,1992,6,24,29,975.2,1001.0,31.0,24.4,21.2,56.0,25.2,18,4.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,2,1736.0,25.799999999999955
42071,1991,9,60,26,980.2,1006.3,28.6,26.0,24.9,80.0,31.5,34,6.0,  ,96.0,5,2,3,3,0,0,9,9,0,5.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,2,2288.0,26.09999999999991
42071,1995,11,48,16,983.7,1010.4,23.0,19.0,16.5,67.0,18.8,0,0.0,2,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,12,  , ,0,3,1541.0,26.699999999999932
42071,1975,3,24,21,983.1,1009.7,24.8,17.6,12.3,46.0,14.3,11,8.0,  ,96.0,5,2,3,3,0,0,9,9,0,5.0,6,6,662,6,2.0,40,0.0,   ,  , ,1,1,1140.8,26.600000000000023
42071,2008,1,48,14,990.3,1018.0,14.0,9.0,2.8,47.0,7.5,32,8.0,7,96.0,4,3,3,3,0,0,9,9,0,6.0,6,6,663,6,3.0,40,0.0,   ,  , ,1,0,658.0,27.700000000000045
42071,1994,10,72,8,982.2,1009.3,17.6,15.8,14.5,82.0,16.5,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1443.2,27.09999999999991
42071,1979,3,0,8,982.5,1010.8,5.8,5.4,4.9,94.0,8.7,27,4.0,  ,96.0,0,0,3,1,0,0,0,9,0,1.0,9,3,931,3,1.0,60,0.0,   ,  , ,1,1,545.1999999999999,28.299999999999955
42071,2014,4,0,19,985.6,1013.4,14.2,14.2,14.2,100.0,16.2,0,0.0,  ,96.0,3,2,2,4,0,0,9,9,0,6.0,5,6,562,6,2.0,30,0.0,   ,  , ,1,1,1420.0,27.799999999999955
42071,2005,10,72,8,984.0,1010.5,24.6,21.8,20.3,77.0,23.8,0,0.0,  ,96.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,3,1894.2,26.5
42071,2000,2,0,10,983.3,1011.1,11.4,10.8,10.2,93.0,12.4,5,6.0,  ,95.0,5,2,3,3,0,0,9,9,0,5.0,5,6,562,6,2.0,40,0.0,   ,  , ,1,0,1060.2,27.800000000000068
42071,2003,11,12,18,988.3,1015.9,12.6,11.6,10.7,88.0,12.9,0,0.0,1,95.0,4,2,3,3,0,0,9,9,0,5.0,6,6,662,6,2.0,40,0.0,8,  , ,1,3,1108.8,27.600000000000023
42071,2014,12,24,16,995.4,1023.5,11.6,11.2,10.8,95.0,12.9,0,0.0,  ,93.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,   ,  , ,0,0,1102.0,28.100000000000023
42071,2011,2,72,7,984.1,1011.7,13.2,13.2,13.2,100.0,15.2,99,4.0,  ,96.0,4,3,0,0,0,0,9,0,0,3.0,6,6,663,6,3.0,30,0.0,   ,  , ,1,0,1320.0,27.600000000000023
42071,1989,9,12,25,980.4,1006.9,23.6,21.8,20.9,85.0,24.7,0,0.0,1,95.0,0,0,0,0,0,0,0,0,0,0.0,9,0,900,0,0.0,99,0.0,10,  , ,0,2,2006.0000000000002,26.5
42071,1996,3,60,14,979.0,1005.6,22.2,18.8,16.7,71.0,19.0,9,4.0,  ,95.0,5,1,3,4,0,0,9,9,0,5.0,6,6,661,6,1.0,40,0.0,   ,  , ,1,1,1576.2,26.600000000000023
